channel_id,call_sign,display_name,city,state,source,site,site_id,match_method,confidence,reason
PlutoTVCineRomantico.de,,Pluto TV Cine Romantico,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1ac9a2d3611d0007a844bb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineSucessos.us,,Pluto TV Cine Sucessos,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f120e94a5714d00074576a1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineSuspenso.us,,Pluto TV Cine Suspenso,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5ddc4e8bcbb9010009b4e84f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCinedeautor.de,,Pluto TV Cine de autor,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#60cc807324d60a0007708dc8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCinemaItaliano.de,,Pluto TV Cinema Italiano,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa7d8359b270007861489,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCinemaOrientale.de,,Pluto TV Cinema Orientale,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#6786235bd648bf0008c2780a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVClassicTV.de,,Pluto TV Classic TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5d134a74ca91eedee1630faa,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVClassicTVVariety.us,,Pluto TV Classic TV Variety,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#68d25c623175a2780d051d3a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCocina.de,,Pluto TV Cocina,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1acdaa8ba90f0007d5e760,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComediamadeinSpain.de,,Pluto TV Comedia made in Spain,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1abce155a03d0007718834,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComediasRomanticas.de,,Pluto TV Comedias Romanticas,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#655b5d865812e80008843bd1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComedie.de,,Pluto TV Comedie,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#5f8eb91bb9b9e7000817e67f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComediesCultes.de,,Pluto TV Comedies Cultes,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#67b4b2d976a934282e92d71c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComedy.us,,Pluto TV Comedy,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62e92178946c8000079a3160,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComedyMovies.de,,Pluto TV Comedy Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5c363c2411c5ca053f198f97,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComedyMovies.us,,Pluto TV Comedy Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62ea3d24b8e02600071fa296,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVComedyTherapie.de,,Pluto TV Comedy Therapie,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#69b968ba255fecb01f602257,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCompetencias.us,,Pluto TV Competencias,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dd6d935d000120009bc1132,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCompetition.us,,Pluto TV Competition,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#603fde9026ecbf0007752c2c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVConspiracy.de,,Pluto TV Conspiracy,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5d4ae94ef1a1bbb350ca41bb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCozinha.us,,Pluto TV Cozinha,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f1ef23020a5ac0007e5e8ea,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCrime.de,,Pluto TV Crime,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5e7b6c60fd20c50007910bf5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCrimeDrama.de,,Pluto TV Crime Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#65a6a7a00c7ff50008cba07b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCrimeDrama.us,,Pluto TV Crime Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f31fd1b4c510e00071c3103,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCrimeMovies.us,,Pluto TV Crime Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f4d8594eb979c0007706de7,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCucina.de,,Pluto TV Cucina,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa718a8ec810007d87fee,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCuisine.de,,Pluto TV Cuisine,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#5f8ed48146ba9e00078424b6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCultFilms.de,,Pluto TV Cult Films,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5c5c31f2f21b553c1f673fb0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCultFilms.us,,Pluto TV Cult Films,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5c665db3e6c01b72c4977bc2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDanskeklassikere.se,,Pluto TV Danske klassikere,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#67d2b814fe36d6e7b1d2318a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDating.de,,Pluto TV Dating,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#682318568e6c0f2f6c6e0038,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDeportes.us,,Pluto TV Deportes,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dcde07af1c85b0009b18651,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDesenhosClassicos.us,,Pluto TV Desenhos Classicos,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#655e5c4d2c46f3000877a54b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDeutscheComedy.de,,Pluto TV Deutsche Comedy,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#6672f49f61a39900089db68e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDiseno.de,,Pluto TV Diseno,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#64db2e0835425100080f2f5a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDocumentales.us,,Pluto TV Documentales,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5ddc503ac7ef120009b101a2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDocumentari.de,,Pluto TV Documentari,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa8a5709d6b0007b132fe,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDokumentar.se,,Pluto TV Dokumentar,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#62b30b0060a9ca0007d628b4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDrama.de,,Pluto TV Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5ddf91149880d60009d35d27,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDrama.us,,Pluto TV Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5b4e92e4694c027be6ecece1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDramaMovies.us,,Pluto TV Drama Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62bdb0bcd707b9000739d2e5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDramasCoreanos.us,,Pluto TV Dramas Coreanos,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#6185a9a88b2ce30007de5128,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVDramasCoreanosTeen.us,,Pluto TV Dramas Coreanos Teen,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#6661d5424b10960008599fa3,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVESports.us,,Pluto TV E-Sports,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5ff3934600d4c7000733ff49,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVElReinoInfantil.us,,Pluto TV El Reino Infantil,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#66fedd65d7de140008dccd66,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVEsportes.us,,Pluto TV Esportes,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f32d2db0af67400077f29c4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVEstilodeVida.us,,Pluto TV Estilo de Vida,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dcde0657444a40009cd2422,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVExplore.de,,Pluto TV Explore,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5ad9b8551b95267e225e59c1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFBI.us,,Pluto TV FBI,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#693adae77f21340ef9746f56,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFamilyMovieClub.de,,Pluto TV Family Movie Club,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5dc3fc6b9133f500099c7d98,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFantastic.us,,Pluto TV Fantastic,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#9d21287eff4c09a5d1078558e8245cfb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PlutoTVFantasyHorror.de,,Pluto TV Fantasy & Horror,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#685041d936c9361b1921c26c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFerneGalaxien.de,,Pluto TV Ferne Galaxien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#68ada46d5190a45dc9c45af1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFiccaoCientifica.us,,Pluto TV Ficcao Cientifica,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5fa15ad6367e170007cdd098,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilm.de,,Pluto TV Film,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa17fb9f4490007e6419a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilm.se,,Pluto TV Film,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#61c09515fbb4b50007d221f5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmAncoraPiuRomantici.de,,Pluto TV Film Ancora Piu Romantici,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#699d87093d5dba980705cca8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmAzione.de,,Pluto TV Film Azione,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa20a2e7f270007c4878d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmCommedia.de,,Pluto TV Film Commedia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa512d67fd900072323db,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmRomantici.de,,Pluto TV Film Romantici,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa4a4cc92820007b663af,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmStorici.de,,Pluto TV Film Storici,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#68750875759366af05a151ce,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmThriller.de,,Pluto TV Film Thriller,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#608aa5e995132a00075f7005,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmesAcao.us,,Pluto TV Filmes Acao,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f120f41b7d403000783a6d6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmesAventura.us,,Pluto TV Filmes Aventura,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#66c79a4262e5510008ff68a5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmesNacionais.us,,Pluto TV Filmes Nacionais,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f5a545d0dbf7f0007c09408,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFilmesdeLuta.us,,Pluto TV Filmes de Luta,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#6806d62369aec5b19cd628c0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFishing.se,,Pluto TV Fishing,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#619e1874e0d3a7000729a036,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFood.de,,Pluto TV Food,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5dc280c9aa218c0009724b4b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFranBesteMamaMomente.de,,Pluto TV Fran: Beste Mama-Momente,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#69b968e011fc7b9e27c0d958,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVFrenchCollection.de,,Pluto TV French Collection,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#62f3e0522443200008c567d7,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVGameShows.us,,Pluto TV Game Shows,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#6036e7c385749f00075dbd3b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVGasolina.de,,Pluto TV Gasolina,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#65bd0f53dc10a40008e68b96,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVGoreSlasher.de,,Pluto TV Gore & Slasher,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#66b0dfa1d512590008bfa7fd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHandboldHighlights.se,,Pluto TV Handbold Highlights,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#68dfa431cc3c6cd904053100,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHandboldLive.se,,Pluto TV Handbold Live,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#6618f54baec96800081525ec,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHandbollHighlights.se,,Pluto TV Handboll Highlights,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/se#68dfa3e2cc3c6cd904052c41,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHandbollLive.se,,Pluto TV Handboll Live,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/se#686faf533ffa5e0c912688e7,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHarlequin.se,,Pluto TV Harlequin,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#68c01afa3efb41cd9759dafb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistoire.de,,Pluto TV Histoire,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#611e771e2f5f180007002224,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistoria.de,,Pluto TV Historia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#61cd7b49543066000713b620,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistoria.us,,Pluto TV Historia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5de5758e1a30dc00094fcd6c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistorischeSerien.de,,Pluto TV Historische Serien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#68ada3395190a45dc9c445cf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistory.de,,Pluto TV History,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5d767b1c126c65d0a307355f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHistory.us,,Pluto TV History,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5a4d35dfa5c02e717a234f86,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHometownDrama.us,,Pluto TV Hometown Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#69d6c7befde57cd5ba0160c3,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHorror.de,,Pluto TV Horror,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#62f4f4b88157cf00075c22db,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHorror.se,,Pluto TV Horror,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#63a1c9790cc44a0007dc8857,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHorror.us,,Pluto TV Horror,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62ea3f8a38acc80007072d26,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHorrorSerien.de,,Pluto TV Horror-Serien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#67ff7d9c7fc25e0e72451bc9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHumor.se,,Pluto TV Humor,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#61c0974945b45d0007aaa5ac,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVHumor.us,,Pluto TV Humor,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5e8397936791b30007ebb5a7,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVIcons.us,,Pluto TV Icons,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#64b585f84ea480000838e446,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVImpacto.de,,Pluto TV Impacto,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#68adc697116b783a33f99e6c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVInside.de,,Pluto TV Inside,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#5f8ed3892ed7bb000741a1d2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVInvasionAlien.de,,Pluto TV Invasion Alien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#654a35ce346f420008d5c36e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVInvestigacao.us,,Pluto TV Investigacao,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f32cf37c9ff2b00082adbc8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVInvestigation.de,,Pluto TV Investigation,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#63808dc806aa4700075f319a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVJohnWayne.se,,Pluto TV John Wayne,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#655ca7aa635c3c000855d655,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVJunior.de,,Pluto TV Junior,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1aa9bcd8160700076d45d1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVJunior.us,,Pluto TV Junior,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dcde2ac4bc6c500094ab45b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVJuniorklubben.se,,Pluto TV Juniorklubben,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#61c09a78bd194c0008decc28,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKDrama.de,,Pluto TV K-Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#6475bfec536e0c0008858e9f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKFOOD.us,,Pluto TV KFOOD,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#633ee9ba83c08f00076b60a6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKaraokeporStingray.us,,Pluto TV Karaoke por Stingray,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#604b99d633a72b00078e05ad,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKids.de,,Pluto TV Kids,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5ad8d54be738977e2c310940,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKids.us,,Pluto TV Kids,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dd6dae8ce788b0009eaf77b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKidsClassics.de,,Pluto TV Kids Classics,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#609e7e423e9173000706a681,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKidsClub.de,,Pluto TV Kids Club,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#611e6ddc7fcd580007d1eb5f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKidsClub.us,,Pluto TV Kids Club,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#66c8cae7fed35b0008580ec0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKlassisketegnefilm.se,,Pluto TV Klassiske tegnefilm,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#67f508992ebe80e2929b5c98,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKlassisketegnefilmer.se,,Pluto TV Klassiske tegnefilmer,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/no#67f508f68ddd60c57dc44766,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKomedi.se,,Pluto TV Komedi,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/se#61c0b36d18447e000717d686,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKomedie.se,,Pluto TV Komedie,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/no#61c1e3a679a4390007c78136,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKultComedies.de,,Pluto TV Kult Comedies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#66337de656fc840008ff7a65,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKultfilm.se,,Pluto TV Kultfilm,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#63dbe7ed51f5d000083e9499,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKultfilme.de,,Pluto TV Kultfilme,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5dde47b63585b500099f74ec,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVKultfilmer.se,,Pluto TV Kultfilmer,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/no#63dbe80f60bc8f0008aa7c78,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVLegamiLetali.de,,Pluto TV Legami Letali,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#64808a8c536e0c0008a276d1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVLives.us,,Pluto TV Lives,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5d8beeb39b5d5d5f8c672530,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVMiObsesionFavorita.us,,Pluto TV Mi Obsesion Favorita,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#6109ab25b84d6a0007504886,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
